year_month,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_speed_kmh,peak_wind_gust_kmh
1750-02-01,,19.24418604651163,28.297727272727272,45.8,,
1833-01-01,,-5.06,0.8633333333333333,0.0,,
1833-02-01,,2.7285714285714286,8.975,0.0,,
1833-03-01,,-0.6064516129032258,6.535483870967742,0.0,,
1833-04-01,,3.856666666666667,13.623333333333333,0.0,,
1833-05-01,,9.558064516129033,22.419354838709676,0.0,,
1833-06-01,,11.006666666666666,23.48,0.0,,
1833-07-01,,11.148387096774194,22.59032258064516,0.0,,
1833-08-01,,9.051612903225807,20.225806451612904,0.0,,
1833-09-01,,8.426666666666668,17.94333333333333,0.0,,
1833-10-01,,5.606451612903225,14.719354838709679,0.0,,
1833-11-01,,2.02,8.5,0.0,,
1833-12-01,,3.5064516129032257,9.116129032258065,0.0,,
1834-01-01,,4.758064516129032,9.619354838709677,0.0,,
1834-02-01,,0.4714285714285715,7.232142857142857,0.0,,
1834-03-01,,2.8870967741935485,10.419354838709678,0.0,,
1834-04-01,,3.15,12.643333333333334,0.0,,
1834-05-01,,9.670967741935485,20.448387096774194,0.0,,
